id,question,context,answer,answer_start
443-5,尼羅草的種植適期為何？,"尼羅草：尼羅草原產於南非,屬於多年生細莖型禾本科牧草。經畜產試驗所育種選拔,現有尼羅草台畜草1-3號三個品種,除了能適應高温多雨的氣候,若有水灌溉,也能在秋冬季節生長良好。全年皆可開花但不結種子,莖稈直立中空,莖上的節可生根,地下莖也可長新芽,再生能力強,故以莖苗進行無性繁殖。尼羅草的種植適期為雨季,但若有灌溉設施,全年皆可撒播。撒播用苗每公頃約2500公斤,方式與盤固草相同。若在水田種植則於整地後灌水,將莖苗撒於水面,保持5天左右之浸水狀態,待莖節發芽後排水。新植整地或每年生長季開始時,施用複合肥2號或39號300-400公斤/公頃,每次收穫後追施複合肥1號300-400公斤/公頃。草地新植後50-60天(或草高90-120公分)收割第一次,後續每隔6-8週收割可獲得較理想的產量與品質。尼羅草較盤固草對水分需求量高,若生長季節久未下雨需適時給予灌溉。每年每公頃乾物產量約25-30公噸,適合以青飼、乾草及半乾青貯利用。尼羅草品種分成台畜草1號、台畜草2號、台畜草3號，主要營養組成：(1)台畜草1號的主要營養為粗蛋白質：8-10%、酸洗纖維：38-42%、中洗纖維：61-67%;(2)台畜草2號的主要營養為粗蛋白質：9-11%、酸洗纖維：33-38%、中洗纖維：63-68%;(3)台畜草3號的主要營養為粗蛋白質：8-10%、酸洗纖維：33-38%、中洗纖維：63-68%。","尼羅草的種植適期為雨季,但若有灌溉設施,全年皆可撒播",139
443-6,在田地與水田中如何種植尼羅草？,"尼羅草：尼羅草原產於南非,屬於多年生細莖型禾本科牧草。經畜產試驗所育種選拔,現有尼羅草台畜草1-3號三個品種,除了能適應高温多雨的氣候,若有水灌溉,也能在秋冬季節生長良好。全年皆可開花但不結種子,莖稈直立中空,莖上的節可生根,地下莖也可長新芽,再生能力強,故以莖苗進行無性繁殖。尼羅草的種植適期為雨季,但若有灌溉設施,全年皆可撒播。撒播用苗每公頃約2500公斤,方式與盤固草相同。若在水田種植則於整地後灌水,將莖苗撒於水面,保持5天左右之浸水狀態,待莖節發芽後排水。新植整地或每年生長季開始時,施用複合肥2號或39號300-400公斤/公頃,每次收穫後追施複合肥1號300-400公斤/公頃。草地新植後50-60天(或草高90-120公分)收割第一次,後續每隔6-8週收割可獲得較理想的產量與品質。尼羅草較盤固草對水分需求量高,若生長季節久未下雨需適時給予灌溉。每年每公頃乾物產量約25-30公噸,適合以青飼、乾草及半乾青貯利用。尼羅草品種分成台畜草1號、台畜草2號、台畜草3號，主要營養組成：(1)台畜草1號的主要營養為粗蛋白質：8-10%、酸洗纖維：38-42%、中洗纖維：61-67%;(2)台畜草2號的主要營養為粗蛋白質：9-11%、酸洗纖維：33-38%、中洗纖維：63-68%;(3)台畜草3號的主要營養為粗蛋白質：8-10%、酸洗纖維：33-38%、中洗纖維：63-68%。","撒播用苗每公頃約2500公斤,方式與盤固草相同。若在水田種植則於整地後灌水,將莖苗撒於水面,保持5天左右之浸水狀態,待莖節發芽後排水",166
443-7,尼羅草的施肥方式為何？,"尼羅草：尼羅草原產於南非,屬於多年生細莖型禾本科牧草。經畜產試驗所育種選拔,現有尼羅草台畜草1-3號三個品種,除了能適應高温多雨的氣候,若有水灌溉,也能在秋冬季節生長良好。全年皆可開花但不結種子,莖稈直立中空,莖上的節可生根,地下莖也可長新芽,再生能力強,故以莖苗進行無性繁殖。尼羅草的種植適期為雨季,但若有灌溉設施,全年皆可撒播。撒播用苗每公頃約2500公斤,方式與盤固草相同。若在水田種植則於整地後灌水,將莖苗撒於水面,保持5天左右之浸水狀態,待莖節發芽後排水。新植整地或每年生長季開始時,施用複合肥2號或39號300-400公斤/公頃,每次收穫後追施複合肥1號300-400公斤/公頃。草地新植後50-60天(或草高90-120公分)收割第一次,後續每隔6-8週收割可獲得較理想的產量與品質。尼羅草較盤固草對水分需求量高,若生長季節久未下雨需適時給予灌溉。每年每公頃乾物產量約25-30公噸,適合以青飼、乾草及半乾青貯利用。尼羅草品種分成台畜草1號、台畜草2號、台畜草3號，主要營養組成：(1)台畜草1號的主要營養為粗蛋白質：8-10%、酸洗纖維：38-42%、中洗纖維：61-67%;(2)台畜草2號的主要營養為粗蛋白質：9-11%、酸洗纖維：33-38%、中洗纖維：63-68%;(3)台畜草3號的主要營養為粗蛋白質：8-10%、酸洗纖維：33-38%、中洗纖維：63-68%。","新植整地或每年生長季開始時,施用複合肥2號或39號300-400公斤/公頃,每次收穫後追施複合肥1號300-400公斤/公頃",233
443-8,尼羅草首次與後續收割的時機為何？,"尼羅草：尼羅草原產於南非,屬於多年生細莖型禾本科牧草。經畜產試驗所育種選拔,現有尼羅草台畜草1-3號三個品種,除了能適應高温多雨的氣候,若有水灌溉,也能在秋冬季節生長良好。全年皆可開花但不結種子,莖稈直立中空,莖上的節可生根,地下莖也可長新芽,再生能力強,故以莖苗進行無性繁殖。尼羅草的種植適期為雨季,但若有灌溉設施,全年皆可撒播。撒播用苗每公頃約2500公斤,方式與盤固草相同。若在水田種植則於整地後灌水,將莖苗撒於水面,保持5天左右之浸水狀態,待莖節發芽後排水。新植整地或每年生長季開始時,施用複合肥2號或39號300-400公斤/公頃,每次收穫後追施複合肥1號300-400公斤/公頃。草地新植後50-60天(或草高90-120公分)收割第一次,後續每隔6-8週收割可獲得較理想的產量與品質。尼羅草較盤固草對水分需求量高,若生長季節久未下雨需適時給予灌溉。每年每公頃乾物產量約25-30公噸,適合以青飼、乾草及半乾青貯利用。尼羅草品種分成台畜草1號、台畜草2號、台畜草3號，主要營養組成：(1)台畜草1號的主要營養為粗蛋白質：8-10%、酸洗纖維：38-42%、中洗纖維：61-67%;(2)台畜草2號的主要營養為粗蛋白質：9-11%、酸洗纖維：33-38%、中洗纖維：63-68%;(3)台畜草3號的主要營養為粗蛋白質：8-10%、酸洗纖維：33-38%、中洗纖維：63-68%。","草地新植後50-60天(或草高90-120公分)收割第一次,後續每隔6-8週收割可獲得較理想的產量與品質",296
443-9,尼羅草對水分的需求與產量為何？,"尼羅草：尼羅草原產於南非,屬於多年生細莖型禾本科牧草。經畜產試驗所育種選拔,現有尼羅草台畜草1-3號三個品種,除了能適應高温多雨的氣候,若有水灌溉,也能在秋冬季節生長良好。全年皆可開花但不結種子,莖稈直立中空,莖上的節可生根,地下莖也可長新芽,再生能力強,故以莖苗進行無性繁殖。尼羅草的種植適期為雨季,但若有灌溉設施,全年皆可撒播。撒播用苗每公頃約2500公斤,方式與盤固草相同。若在水田種植則於整地後灌水,將莖苗撒於水面,保持5天左右之浸水狀態,待莖節發芽後排水。新植整地或每年生長季開始時,施用複合肥2號或39號300-400公斤/公頃,每次收穫後追施複合肥1號300-400公斤/公頃。草地新植後50-60天(或草高90-120公分)收割第一次,後續每隔6-8週收割可獲得較理想的產量與品質。尼羅草較盤固草對水分需求量高,若生長季節久未下雨需適時給予灌溉。每年每公頃乾物產量約25-30公噸,適合以青飼、乾草及半乾青貯利用。尼羅草品種分成台畜草1號、台畜草2號、台畜草3號，主要營養組成：(1)台畜草1號的主要營養為粗蛋白質：8-10%、酸洗纖維：38-42%、中洗纖維：61-67%;(2)台畜草2號的主要營養為粗蛋白質：9-11%、酸洗纖維：33-38%、中洗纖維：63-68%;(3)台畜草3號的主要營養為粗蛋白質：8-10%、酸洗纖維：33-38%、中洗纖維：63-68%。","尼羅草較盤固草對水分需求量高,若生長季節久未下雨需適時給予灌溉。每年每公頃乾物產量約25-30公噸",349
443-10,尼羅草適合哪幾種利用方式？,"尼羅草：尼羅草原產於南非,屬於多年生細莖型禾本科牧草。經畜產試驗所育種選拔,現有尼羅草台畜草1-3號三個品種,除了能適應高温多雨的氣候,若有水灌溉,也能在秋冬季節生長良好。全年皆可開花但不結種子,莖稈直立中空,莖上的節可生根,地下莖也可長新芽,再生能力強,故以莖苗進行無性繁殖。尼羅草的種植適期為雨季,但若有灌溉設施,全年皆可撒播。撒播用苗每公頃約2500公斤,方式與盤固草相同。若在水田種植則於整地後灌水,將莖苗撒於水面,保持5天左右之浸水狀態,待莖節發芽後排水。新植整地或每年生長季開始時,施用複合肥2號或39號300-400公斤/公頃,每次收穫後追施複合肥1號300-400公斤/公頃。草地新植後50-60天(或草高90-120公分)收割第一次,後續每隔6-8週收割可獲得較理想的產量與品質。尼羅草較盤固草對水分需求量高,若生長季節久未下雨需適時給予灌溉。每年每公頃乾物產量約25-30公噸,適合以青飼、乾草及半乾青貯利用。尼羅草品種分成台畜草1號、台畜草2號、台畜草3號，主要營養組成：(1)台畜草1號的主要營養為粗蛋白質：8-10%、酸洗纖維：38-42%、中洗纖維：61-67%;(2)台畜草2號的主要營養為粗蛋白質：9-11%、酸洗纖維：33-38%、中洗纖維：63-68%;(3)台畜草3號的主要營養為粗蛋白質：8-10%、酸洗纖維：33-38%、中洗纖維：63-68%。",適合以青飼、乾草及半乾青貯利用,399
443-11,台畜草1號、2號、3號的主要營養成分分別為何？,"尼羅草：尼羅草原產於南非,屬於多年生細莖型禾本科牧草。經畜產試驗所育種選拔,現有尼羅草台畜草1-3號三個品種,除了能適應高温多雨的氣候,若有水灌溉,也能在秋冬季節生長良好。全年皆可開花但不結種子,莖稈直立中空,莖上的節可生根,地下莖也可長新芽,再生能力強,故以莖苗進行無性繁殖。尼羅草的種植適期為雨季,但若有灌溉設施,全年皆可撒播。撒播用苗每公頃約2500公斤,方式與盤固草相同。若在水田種植則於整地後灌水,將莖苗撒於水面,保持5天左右之浸水狀態,待莖節發芽後排水。新植整地或每年生長季開始時,施用複合肥2號或39號300-400公斤/公頃,每次收穫後追施複合肥1號300-400公斤/公頃。草地新植後50-60天(或草高90-120公分)收割第一次,後續每隔6-8週收割可獲得較理想的產量與品質。尼羅草較盤固草對水分需求量高,若生長季節久未下雨需適時給予灌溉。每年每公頃乾物產量約25-30公噸,適合以青飼、乾草及半乾青貯利用。尼羅草品種分成台畜草1號、台畜草2號、台畜草3號，主要營養組成：(1)台畜草1號的主要營養為粗蛋白質：8-10%、酸洗纖維：38-42%、中洗纖維：61-67%;(2)台畜草2號的主要營養為粗蛋白質：9-11%、酸洗纖維：33-38%、中洗纖維：63-68%;(3)台畜草3號的主要營養為粗蛋白質：8-10%、酸洗纖維：33-38%、中洗纖維：63-68%。",尼羅草品種分成台畜草1號、台畜草2號、台畜草3號，主要營養組成：(1)台畜草1號的主要營養為粗蛋白質：8-10%、酸洗纖維：38-42%、中洗纖維：61-67%;(2)台畜草2號的主要營養為粗蛋白質：9-11%、酸洗纖維：33-38%、中洗纖維：63-68%;(3)台畜草3號的主要營養為粗蛋白質：8-10%、酸洗纖維：33-38%、中洗纖維：63-68%,415
444-1,狼尾草的原產地與分類為何？,"狼尾草：狼尾草又名象草,原產於南非,屬於多年生熱帶禾本科牧草。經畜產試驗所育種選拔,現有狼尾草台畜草1-7號七個品種。除了極矮性適合寵物利用的6號,其餘高莖(2、4及5號)、半或矮性(1、3及7號)的品種都是直立叢生、產量高且對雜草競爭力強的牧草。各品種間株型、葉莖比、生育特性有所不同,其中以高莖型產量較大,全年鮮草量可達300公噸/公頃,但品質以矮莖型較佳。雖然狼尾草在秋季會開花,但栽培時都以莖苗進行無性繁殖。狼尾草偏好高温多雨,適合濕潤深厚的土壤,種植適期為三至九月,以2-3個莖節的切莖苗扦插或全莖苗平放於淺溝後覆土種植。切莖插植行距50-100公分;全莖苗行距80-100公分、矮性品種行距50公分,株距均為50公分。排水不良地區最好能做排水溝並作畦栽培,種苗量約2000-3000公斤/公頃。新植整地或每年生長季開始時,施用複合肥2號400-600公斤/公頃,每次收穫後追施複合肥1號400-600公斤/公頃,每年最後一次收穫後則施複合肥2號300-400公斤/公頃。種植後40-50天刈割一次,收割後灌水施肥,可促進生長並抑制雜草。自第二次起,夏季約5-8週、冬季約8-12週收割一次,刈割留樁高度離地面約5-15公分,可獲得較理想的產量與品質。排水不良地區避免於多雨積水時刈割,留樁高度更應提高,以免莖基部與根部腐敗。狼尾草每年每公頃乾物產量約20-60公噸,適合以青飼及青貯利用。若要調製成青貯,盡量於日照充分且接近中午過後才刈割,可獲得較佳的青貯品質。狼尾草品種分成台畜草1號、台畜草2號、台畜草3號、台畜草4號、台畜草5號、台畜草6號、台畜草7號，主要營養組成：(1)台畜草1號的主要營養為粗蛋白質：12.8%、酸洗纖維：35.0%、中洗纖維：61.8%;(2)台畜草2號的主要營養為粗蛋白質：9.2%、酸洗纖維：37.9%、中洗纖維：63.8%;(3)台畜草3號的主要營養為粗蛋白質：13.1%、酸洗纖維：30.9%、中洗纖維：57.3%;(4)台畜草4號的主要營養為粗蛋白質：11.6%、酸洗纖維：38.5%、中洗纖維：66.0%;(5)台畜草5號的主要營養為粗蛋白質：9.2%、酸洗纖維：46.4%、中洗纖維：72.9%;(6)台畜草6號的主要營養為粗蛋白質：12.0%、酸洗纖維：31.8%、中洗纖維：60.7%;(7)畜草7號的主要營養為粗蛋白質：10.2%、酸洗纖維：37.1%、中洗纖維：67.0%。","原產於南非,屬於多年生熱帶禾本科牧草",12
444-2,目前台灣育成的狼尾草品種有哪些？,"狼尾草：狼尾草又名象草,原產於南非,屬於多年生熱帶禾本科牧草。經畜產試驗所育種選拔,現有狼尾草台畜草1-7號七個品種。除了極矮性適合寵物利用的6號,其餘高莖(2、4及5號)、半或矮性(1、3及7號)的品種都是直立叢生、產量高且對雜草競爭力強的牧草。各品種間株型、葉莖比、生育特性有所不同,其中以高莖型產量較大,全年鮮草量可達300公噸/公頃,但品質以矮莖型較佳。雖然狼尾草在秋季會開花,但栽培時都以莖苗進行無性繁殖。狼尾草偏好高温多雨,適合濕潤深厚的土壤,種植適期為三至九月,以2-3個莖節的切莖苗扦插或全莖苗平放於淺溝後覆土種植。切莖插植行距50-100公分;全莖苗行距80-100公分、矮性品種行距50公分,株距均為50公分。排水不良地區最好能做排水溝並作畦栽培,種苗量約2000-3000公斤/公頃。新植整地或每年生長季開始時,施用複合肥2號400-600公斤/公頃,每次收穫後追施複合肥1號400-600公斤/公頃,每年最後一次收穫後則施複合肥2號300-400公斤/公頃。種植後40-50天刈割一次,收割後灌水施肥,可促進生長並抑制雜草。自第二次起,夏季約5-8週、冬季約8-12週收割一次,刈割留樁高度離地面約5-15公分,可獲得較理想的產量與品質。排水不良地區避免於多雨積水時刈割,留樁高度更應提高,以免莖基部與根部腐敗。狼尾草每年每公頃乾物產量約20-60公噸,適合以青飼及青貯利用。若要調製成青貯,盡量於日照充分且接近中午過後才刈割,可獲得較佳的青貯品質。狼尾草品種分成台畜草1號、台畜草2號、台畜草3號、台畜草4號、台畜草5號、台畜草6號、台畜草7號，主要營養組成：(1)台畜草1號的主要營養為粗蛋白質：12.8%、酸洗纖維：35.0%、中洗纖維：61.8%;(2)台畜草2號的主要營養為粗蛋白質：9.2%、酸洗纖維：37.9%、中洗纖維：63.8%;(3)台畜草3號的主要營養為粗蛋白質：13.1%、酸洗纖維：30.9%、中洗纖維：57.3%;(4)台畜草4號的主要營養為粗蛋白質：11.6%、酸洗纖維：38.5%、中洗纖維：66.0%;(5)台畜草5號的主要營養為粗蛋白質：9.2%、酸洗纖維：46.4%、中洗纖維：72.9%;(6)台畜草6號的主要營養為粗蛋白質：12.0%、酸洗纖維：31.8%、中洗纖維：60.7%;(7)畜草7號的主要營養為粗蛋白質：10.2%、酸洗纖維：37.1%、中洗纖維：67.0%。",現有狼尾草台畜草1-7號七個品種,42
444-3,狼尾草各品種的株型與特性有何不同？,"狼尾草：狼尾草又名象草,原產於南非,屬於多年生熱帶禾本科牧草。經畜產試驗所育種選拔,現有狼尾草台畜草1-7號七個品種。除了極矮性適合寵物利用的6號,其餘高莖(2、4及5號)、半或矮性(1、3及7號)的品種都是直立叢生、產量高且對雜草競爭力強的牧草。各品種間株型、葉莖比、生育特性有所不同,其中以高莖型產量較大,全年鮮草量可達300公噸/公頃,但品質以矮莖型較佳。雖然狼尾草在秋季會開花,但栽培時都以莖苗進行無性繁殖。狼尾草偏好高温多雨,適合濕潤深厚的土壤,種植適期為三至九月,以2-3個莖節的切莖苗扦插或全莖苗平放於淺溝後覆土種植。切莖插植行距50-100公分;全莖苗行距80-100公分、矮性品種行距50公分,株距均為50公分。排水不良地區最好能做排水溝並作畦栽培,種苗量約2000-3000公斤/公頃。新植整地或每年生長季開始時,施用複合肥2號400-600公斤/公頃,每次收穫後追施複合肥1號400-600公斤/公頃,每年最後一次收穫後則施複合肥2號300-400公斤/公頃。種植後40-50天刈割一次,收割後灌水施肥,可促進生長並抑制雜草。自第二次起,夏季約5-8週、冬季約8-12週收割一次,刈割留樁高度離地面約5-15公分,可獲得較理想的產量與品質。排水不良地區避免於多雨積水時刈割,留樁高度更應提高,以免莖基部與根部腐敗。狼尾草每年每公頃乾物產量約20-60公噸,適合以青飼及青貯利用。若要調製成青貯,盡量於日照充分且接近中午過後才刈割,可獲得較佳的青貯品質。狼尾草品種分成台畜草1號、台畜草2號、台畜草3號、台畜草4號、台畜草5號、台畜草6號、台畜草7號，主要營養組成：(1)台畜草1號的主要營養為粗蛋白質：12.8%、酸洗纖維：35.0%、中洗纖維：61.8%;(2)台畜草2號的主要營養為粗蛋白質：9.2%、酸洗纖維：37.9%、中洗纖維：63.8%;(3)台畜草3號的主要營養為粗蛋白質：13.1%、酸洗纖維：30.9%、中洗纖維：57.3%;(4)台畜草4號的主要營養為粗蛋白質：11.6%、酸洗纖維：38.5%、中洗纖維：66.0%;(5)台畜草5號的主要營養為粗蛋白質：9.2%、酸洗纖維：46.4%、中洗纖維：72.9%;(6)台畜草6號的主要營養為粗蛋白質：12.0%、酸洗纖維：31.8%、中洗纖維：60.7%;(7)畜草7號的主要營養為粗蛋白質：10.2%、酸洗纖維：37.1%、中洗纖維：67.0%。","極矮性適合寵物利用的6號,其餘高莖(2、4及5號)、半或矮性(1、3及7號)的品種都是直立叢生、產量高且對雜草競爭力強的牧草",61
444-4,狼尾草的繁殖方式為何？,"狼尾草：狼尾草又名象草,原產於南非,屬於多年生熱帶禾本科牧草。經畜產試驗所育種選拔,現有狼尾草台畜草1-7號七個品種。除了極矮性適合寵物利用的6號,其餘高莖(2、4及5號)、半或矮性(1、3及7號)的品種都是直立叢生、產量高且對雜草競爭力強的牧草。各品種間株型、葉莖比、生育特性有所不同,其中以高莖型產量較大,全年鮮草量可達300公噸/公頃,但品質以矮莖型較佳。雖然狼尾草在秋季會開花,但栽培時都以莖苗進行無性繁殖。狼尾草偏好高温多雨,適合濕潤深厚的土壤,種植適期為三至九月,以2-3個莖節的切莖苗扦插或全莖苗平放於淺溝後覆土種植。切莖插植行距50-100公分;全莖苗行距80-100公分、矮性品種行距50公分,株距均為50公分。排水不良地區最好能做排水溝並作畦栽培,種苗量約2000-3000公斤/公頃。新植整地或每年生長季開始時,施用複合肥2號400-600公斤/公頃,每次收穫後追施複合肥1號400-600公斤/公頃,每年最後一次收穫後則施複合肥2號300-400公斤/公頃。種植後40-50天刈割一次,收割後灌水施肥,可促進生長並抑制雜草。自第二次起,夏季約5-8週、冬季約8-12週收割一次,刈割留樁高度離地面約5-15公分,可獲得較理想的產量與品質。排水不良地區避免於多雨積水時刈割,留樁高度更應提高,以免莖基部與根部腐敗。狼尾草每年每公頃乾物產量約20-60公噸,適合以青飼及青貯利用。若要調製成青貯,盡量於日照充分且接近中午過後才刈割,可獲得較佳的青貯品質。狼尾草品種分成台畜草1號、台畜草2號、台畜草3號、台畜草4號、台畜草5號、台畜草6號、台畜草7號，主要營養組成：(1)台畜草1號的主要營養為粗蛋白質：12.8%、酸洗纖維：35.0%、中洗纖維：61.8%;(2)台畜草2號的主要營養為粗蛋白質：9.2%、酸洗纖維：37.9%、中洗纖維：63.8%;(3)台畜草3號的主要營養為粗蛋白質：13.1%、酸洗纖維：30.9%、中洗纖維：57.3%;(4)台畜草4號的主要營養為粗蛋白質：11.6%、酸洗纖維：38.5%、中洗纖維：66.0%;(5)台畜草5號的主要營養為粗蛋白質：9.2%、酸洗纖維：46.4%、中洗纖維：72.9%;(6)台畜草6號的主要營養為粗蛋白質：12.0%、酸洗纖維：31.8%、中洗纖維：60.7%;(7)畜草7號的主要營養為粗蛋白質：10.2%、酸洗纖維：37.1%、中洗纖維：67.0%。","雖然狼尾草在秋季會開花,但栽培時都以莖苗進行無性繁殖",181
444-5,狼尾草的生長環境與種植適期為何？,"狼尾草：狼尾草又名象草,原產於南非,屬於多年生熱帶禾本科牧草。經畜產試驗所育種選拔,現有狼尾草台畜草1-7號七個品種。除了極矮性適合寵物利用的6號,其餘高莖(2、4及5號)、半或矮性(1、3及7號)的品種都是直立叢生、產量高且對雜草競爭力強的牧草。各品種間株型、葉莖比、生育特性有所不同,其中以高莖型產量較大,全年鮮草量可達300公噸/公頃,但品質以矮莖型較佳。雖然狼尾草在秋季會開花,但栽培時都以莖苗進行無性繁殖。狼尾草偏好高温多雨,適合濕潤深厚的土壤,種植適期為三至九月,以2-3個莖節的切莖苗扦插或全莖苗平放於淺溝後覆土種植。切莖插植行距50-100公分;全莖苗行距80-100公分、矮性品種行距50公分,株距均為50公分。排水不良地區最好能做排水溝並作畦栽培,種苗量約2000-3000公斤/公頃。新植整地或每年生長季開始時,施用複合肥2號400-600公斤/公頃,每次收穫後追施複合肥1號400-600公斤/公頃,每年最後一次收穫後則施複合肥2號300-400公斤/公頃。種植後40-50天刈割一次,收割後灌水施肥,可促進生長並抑制雜草。自第二次起,夏季約5-8週、冬季約8-12週收割一次,刈割留樁高度離地面約5-15公分,可獲得較理想的產量與品質。排水不良地區避免於多雨積水時刈割,留樁高度更應提高,以免莖基部與根部腐敗。狼尾草每年每公頃乾物產量約20-60公噸,適合以青飼及青貯利用。若要調製成青貯,盡量於日照充分且接近中午過後才刈割,可獲得較佳的青貯品質。狼尾草品種分成台畜草1號、台畜草2號、台畜草3號、台畜草4號、台畜草5號、台畜草6號、台畜草7號，主要營養組成：(1)台畜草1號的主要營養為粗蛋白質：12.8%、酸洗纖維：35.0%、中洗纖維：61.8%;(2)台畜草2號的主要營養為粗蛋白質：9.2%、酸洗纖維：37.9%、中洗纖維：63.8%;(3)台畜草3號的主要營養為粗蛋白質：13.1%、酸洗纖維：30.9%、中洗纖維：57.3%;(4)台畜草4號的主要營養為粗蛋白質：11.6%、酸洗纖維：38.5%、中洗纖維：66.0%;(5)台畜草5號的主要營養為粗蛋白質：9.2%、酸洗纖維：46.4%、中洗纖維：72.9%;(6)台畜草6號的主要營養為粗蛋白質：12.0%、酸洗纖維：31.8%、中洗纖維：60.7%;(7)畜草7號的主要營養為粗蛋白質：10.2%、酸洗纖維：37.1%、中洗纖維：67.0%。","狼尾草偏好高温多雨,適合濕潤深厚的土壤,種植適期為三至九月",208
444-6,狼尾草的種植方式與行株距為何？,"狼尾草：狼尾草又名象草,原產於南非,屬於多年生熱帶禾本科牧草。經畜產試驗所育種選拔,現有狼尾草台畜草1-7號七個品種。除了極矮性適合寵物利用的6號,其餘高莖(2、4及5號)、半或矮性(1、3及7號)的品種都是直立叢生、產量高且對雜草競爭力強的牧草。各品種間株型、葉莖比、生育特性有所不同,其中以高莖型產量較大,全年鮮草量可達300公噸/公頃,但品質以矮莖型較佳。雖然狼尾草在秋季會開花,但栽培時都以莖苗進行無性繁殖。狼尾草偏好高温多雨,適合濕潤深厚的土壤,種植適期為三至九月,以2-3個莖節的切莖苗扦插或全莖苗平放於淺溝後覆土種植。切莖插植行距50-100公分;全莖苗行距80-100公分、矮性品種行距50公分,株距均為50公分。排水不良地區最好能做排水溝並作畦栽培,種苗量約2000-3000公斤/公頃。新植整地或每年生長季開始時,施用複合肥2號400-600公斤/公頃,每次收穫後追施複合肥1號400-600公斤/公頃,每年最後一次收穫後則施複合肥2號300-400公斤/公頃。種植後40-50天刈割一次,收割後灌水施肥,可促進生長並抑制雜草。自第二次起,夏季約5-8週、冬季約8-12週收割一次,刈割留樁高度離地面約5-15公分,可獲得較理想的產量與品質。排水不良地區避免於多雨積水時刈割,留樁高度更應提高,以免莖基部與根部腐敗。狼尾草每年每公頃乾物產量約20-60公噸,適合以青飼及青貯利用。若要調製成青貯,盡量於日照充分且接近中午過後才刈割,可獲得較佳的青貯品質。狼尾草品種分成台畜草1號、台畜草2號、台畜草3號、台畜草4號、台畜草5號、台畜草6號、台畜草7號，主要營養組成：(1)台畜草1號的主要營養為粗蛋白質：12.8%、酸洗纖維：35.0%、中洗纖維：61.8%;(2)台畜草2號的主要營養為粗蛋白質：9.2%、酸洗纖維：37.9%、中洗纖維：63.8%;(3)台畜草3號的主要營養為粗蛋白質：13.1%、酸洗纖維：30.9%、中洗纖維：57.3%;(4)台畜草4號的主要營養為粗蛋白質：11.6%、酸洗纖維：38.5%、中洗纖維：66.0%;(5)台畜草5號的主要營養為粗蛋白質：9.2%、酸洗纖維：46.4%、中洗纖維：72.9%;(6)台畜草6號的主要營養為粗蛋白質：12.0%、酸洗纖維：31.8%、中洗纖維：60.7%;(7)畜草7號的主要營養為粗蛋白質：10.2%、酸洗纖維：37.1%、中洗纖維：67.0%。","以2-3個莖節的切莖苗扦插或全莖苗平放於淺溝後覆土種植。切莖插植行距50-100公分;全莖苗行距80-100公分、矮性品種行距50公分,株距均為50公分",238
444-7,狼尾草的施肥方式為何？,"狼尾草：狼尾草又名象草,原產於南非,屬於多年生熱帶禾本科牧草。經畜產試驗所育種選拔,現有狼尾草台畜草1-7號七個品種。除了極矮性適合寵物利用的6號,其餘高莖(2、4及5號)、半或矮性(1、3及7號)的品種都是直立叢生、產量高且對雜草競爭力強的牧草。各品種間株型、葉莖比、生育特性有所不同,其中以高莖型產量較大,全年鮮草量可達300公噸/公頃,但品質以矮莖型較佳。雖然狼尾草在秋季會開花,但栽培時都以莖苗進行無性繁殖。狼尾草偏好高温多雨,適合濕潤深厚的土壤,種植適期為三至九月,以2-3個莖節的切莖苗扦插或全莖苗平放於淺溝後覆土種植。切莖插植行距50-100公分;全莖苗行距80-100公分、矮性品種行距50公分,株距均為50公分。排水不良地區最好能做排水溝並作畦栽培,種苗量約2000-3000公斤/公頃。新植整地或每年生長季開始時,施用複合肥2號400-600公斤/公頃,每次收穫後追施複合肥1號400-600公斤/公頃,每年最後一次收穫後則施複合肥2號300-400公斤/公頃。種植後40-50天刈割一次,收割後灌水施肥,可促進生長並抑制雜草。自第二次起,夏季約5-8週、冬季約8-12週收割一次,刈割留樁高度離地面約5-15公分,可獲得較理想的產量與品質。排水不良地區避免於多雨積水時刈割,留樁高度更應提高,以免莖基部與根部腐敗。狼尾草每年每公頃乾物產量約20-60公噸,適合以青飼及青貯利用。若要調製成青貯,盡量於日照充分且接近中午過後才刈割,可獲得較佳的青貯品質。狼尾草品種分成台畜草1號、台畜草2號、台畜草3號、台畜草4號、台畜草5號、台畜草6號、台畜草7號，主要營養組成：(1)台畜草1號的主要營養為粗蛋白質：12.8%、酸洗纖維：35.0%、中洗纖維：61.8%;(2)台畜草2號的主要營養為粗蛋白質：9.2%、酸洗纖維：37.9%、中洗纖維：63.8%;(3)台畜草3號的主要營養為粗蛋白質：13.1%、酸洗纖維：30.9%、中洗纖維：57.3%;(4)台畜草4號的主要營養為粗蛋白質：11.6%、酸洗纖維：38.5%、中洗纖維：66.0%;(5)台畜草5號的主要營養為粗蛋白質：9.2%、酸洗纖維：46.4%、中洗纖維：72.9%;(6)台畜草6號的主要營養為粗蛋白質：12.0%、酸洗纖維：31.8%、中洗纖維：60.7%;(7)畜草7號的主要營養為粗蛋白質：10.2%、酸洗纖維：37.1%、中洗纖維：67.0%。","新植整地或每年生長季開始時,施用複合肥2號400-600公斤/公頃,每次收穫後追施複合肥1號400-600公斤/公頃,每年最後一次收穫後則施複合肥2號300-400公斤/公頃",353
